"x1i10hfl href","xpdipgo src","_ap3a","x1i10hfl href 3","x1ejq31n","x1lliihq","x1lliihq 2","x1lliihq 4","x1lliihq 6"
"https://www.instagram.com/rayhomecooking/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/11821101_1633995806835273_1392785523_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHU7zpkySqj7foFrx0dZ2Fypi9mTh3rkLMd8AqRqHIC315NvkLn6z4mxE4SQ5KKdTA&_nc_ohc=-Sk5VdpCmi0Q7kNvwG2_2DW&_nc_gid=eFJ_UMo9Pk3mIykOm4USzw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWvvLVHqgkayprOttZH54PaOLFY9yCoxI6Gyj_lwdefIw&oe=68B19B5B&_nc_sid=d62176","rayhomecooking","https://www.instagram.com/p/CF_A6pKhMIh/c/18165335224025414/","254 ming","Wah menarik ya ini😍","1 suka","","Balas"
"https://www.instagram.com/thesubdaily/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/280531110_484886206714289_6263746427085134954_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHU7zpkySqj7foFrx0dZ2Fypi9mTh3rkLMd8AqRqHIC315NvkLn6z4mxE4SQ5KKdTA&_nc_ohc=4oeS4vzm31MQ7kNvwE_LZR3&_nc_gid=eFJ_UMo9Pk3mIykOm4USzw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUtnFFUSgABrOlOUfYrVtDIJ6OkDuyh5xtZ5QQbhHRoow&oe=68B1B8E6&_nc_sid=d62176","thesubdaily","https://www.instagram.com/p/CF_A6pKhMIh/c/17961326563348387/","254 ming","Wah lezat,penasaran pengen cobain","1 suka","","Balas"
"https://www.instagram.com/pkukuliner.id/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/171445022_541592523661588_1107359375031990955_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHU7zpkySqj7foFrx0dZ2Fypi9mTh3rkLMd8AqRqHIC315NvkLn6z4mxE4SQ5KKdTA&_nc_ohc=dCpUoeljlSAQ7kNvwHiOsC7&_nc_gid=eFJ_UMo9Pk3mIykOm4USzw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXf6kB1DpuU4VSwfPoI-rjyOOq_tqr6n0hf7aAUwfOrsQ&oe=68B19839&_nc_sid=d62176","pkukuliner.id","https://www.instagram.com/p/CF_A6pKhMIh/c/17890023166681827/","254 ming","bagi dikit boleh nga yah , lagi laper soalnya","1 suka","","Balas"
"https://www.instagram.com/iva_channn/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/91404008_906670976439213_1393548516244062208_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHU7zpkySqj7foFrx0dZ2Fypi9mTh3rkLMd8AqRqHIC315NvkLn6z4mxE4SQ5KKdTA&_nc_ohc=sc-4c9cxcDMQ7kNvwFeWJ2s&_nc_gid=eFJ_UMo9Pk3mIykOm4USzw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV3gtaPtRDuWOxQtMcE2qdiipHt5dBIcny1i6Lpsq9Bzw&oe=68B1A5B1&_nc_sid=d62176","iva_channn","https://www.instagram.com/p/CF_A6pKhMIh/c/17847358571367228/","254 ming","Teu nyaho urang teh 😂😂","Balas","Lihat semua 1 balasan","Lihat terjemahan"
"https://www.instagram.com/dimakandibdg/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/364158702_633629778746300_8335294884131114429_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=tg_5mf1Nxc8Q7kNvwGwEOnU&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUP4zTV48TcWSPNQ1cQpmyFzGm7EFTDoz668NzicKBAUg&oe=68B1AED4&_nc_sid=d62176","dimakandibdg","https://www.instagram.com/p/CF_A6pKhMIh/c/18119153725176653/","254 ming","Ga pernah makan. Apa sama kaya Ali agrem rasanya?","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/marinieats/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/417221901_1541946113208556_4383966214196859509_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=TXaGBjgbRgEQ7kNvwF-Xg4J&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXfmWcSEAg-KkuCEMYni0vJHqAtrP4nN7PJsvieU4Y1iA&oe=68B1C19B&_nc_sid=d62176","marinieats","https://www.instagram.com/p/CF_A6pKhMIh/c/17895106984615964/","254 ming","Jadi penasaran ama ini","1 suka","","Balas"
"https://www.instagram.com/pkulezato/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/486796648_2057984004645794_2670497550092402770_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NDcuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=CBFkcqTf0CEQ7kNvwFR_hDi&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVAbQpRINep07E8Mi6y6xG9NfrNE9VYhHBmox7D92EgNw&oe=68B1AB4B&_nc_sid=d62176","pkulezato","https://www.instagram.com/p/CF_A6pKhMIh/c/17857928780213704/","254 ming","mau donk cemilan khas garutnya","1 suka","","Balas"
"https://www.instagram.com/indomiegorengtelurceplok/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/535883404_18474703411075521_4808954222812622431_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=-LkIdAPCpfMQ7kNvwE8J1pD&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXwB4ZOwVfJMFXmkbepsNW3uQDm9j0lgIAH6K-MepD36w&oe=68B1BC1F&_nc_sid=d62176","indomiegorengtelurceplok","https://www.instagram.com/p/CF_A6pKhMIh/c/17862734846124706/","254 ming","wadaw apaan ini kak baru liat 😍","1 suka","","Balas"
"https://www.instagram.com/makansamaaku/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/488454647_4162695203963187_4391181350984801140_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=YM8HSSZvwe0Q7kNvwGQyzE3&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUMgZcJlIDU17HisXMoqlyWtfIKx2PujDg1O8ZKiHucKQ&oe=68B1B608&_nc_sid=d62176","makansamaaku","https://www.instagram.com/p/CF_A6pKhMIh/c/17868317255042240/","254 ming","Br tau ad yg nmny burayot","1 suka","","Balas"
"https://www.instagram.com/ika_carimakan/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460674831_538962585158790_7261374116384072470_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=5sTWQjX7xcUQ7kNvwF63cM6&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWg7NNPsT2TkvTNmwN6pBcjjsFHGbz-_yS4KmubNifnDA&oe=68B1C19C&_nc_sid=d62176","ika_carimakan","https://www.instagram.com/p/CF_A6pKhMIh/c/17939206906395366/","254 ming","ini mirip ya dgn odading","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/foodfaith/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/463159510_1060296678664263_8290347005284148195_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NDEuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=Tmk7LeE1oBYQ7kNvwFcilS6&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXra5etC__I11MIBc5wSwzPeZVXdEvi3GKdxuSkhHYb7w&oe=68B1B444&_nc_sid=d62176","foodfaith","https://www.instagram.com/p/CF_A6pKhMIh/c/17843377544418963/","254 ming","wah unik bner yaaa","1 suka","","Balas"
"https://www.instagram.com/adjdell/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/120973705_183035273329267_4906914619107254597_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=px7BBFbHNVAQ7kNvwGngu8r&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWeIWo0K0utXdnN2bJqFjHTYeEwF11qmsi-pLrs29kWGA&oe=68B1C8CB&_nc_sid=d62176","adjdell","https://www.instagram.com/p/CF_A6pKhMIh/c/18148434034079636/","254 ming","Penasaran pengen coba 🤤","1 suka","","Balas"
"https://www.instagram.com/fairyfoodies/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/233868633_536738700864092_8157311754371932690_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NjQuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=viEcr3GVFKcQ7kNvwHoLP7I&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUivtnpi-wwaNOgVIHMl-7YoC9pdPSCS-RFQKp7qVbFlA&oe=68B1CBD4&_nc_sid=d62176","fairyfoodies","https://www.instagram.com/p/CF_A6pKhMIh/c/18047502661264075/","254 ming","Dimana inii nyari susah banget","Balas","Lihat semua 1 balasan","Lihat terjemahan"
"https://www.instagram.com/miss.virgo.bandung/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/371168145_3608426359386446_5305067021719623563_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=wkS9rNXPB4gQ7kNvwGzmCGi&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUsLGOhUSTbtvlwjj8hViHCpwT0HMs_SAlFJPwtkZ5oKw&oe=68B1999C&_nc_sid=d62176","miss.virgo.bandung","https://www.instagram.com/p/CF_A6pKhMIh/c/17851610102309001/","254 ming","Burayot blm pernah aku nih","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/perut_melars/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/249936928_3186514961671882_4959299233730434773_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=XT8KEIm_nMUQ7kNvwEHULNP&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUMeGjgZxmKNQF7OVX6M8bk8Drv3565gACrmIbxfV8nEQ&oe=68B1B7BF&_nc_sid=d62176","perut_melars","https://www.instagram.com/p/CF_A6pKhMIh/c/17959345366358902/","254 ming","mau bungkusin dong kak","1 suka","","Balas"
"https://www.instagram.com/hayurangjajan/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/433087044_812753087560651_2776636115507152626_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=r5a_o6HKddsQ7kNvwEmUUCQ&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUoBVQsE1o9L2bxm7JzVCPvhg_Fw1yBTtUyK8CfiglpRw&oe=68B1CD0D&_nc_sid=d62176","hayurangjajan","https://www.instagram.com/p/CF_A6pKhMIh/c/17898856657588569/","254 ming","Burayot ali agrem suka semua kak😍","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/cherliieshere/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/480831635_2026600927751387_4554331153060524980_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=UEDzl88M9SYQ7kNvwHdVL9c&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU8kEHSmvMzcIB3SemKfdB7wMmQfaAVizgZSyHVqg2AYw&oe=68B1A135&_nc_sid=d62176","cherliieshere","https://www.instagram.com/p/CF_A6pKhMIh/c/17852881970317077/","254 ming","baru tau aja nih kak 😍","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/kulinerkapandiet/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/363357502_751117273433482_2176130041228739027_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=DT0ivf-2YEQQ7kNvwHDQHeP&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXR0DHVqgSHh9nUeURwBhaxevEGFxruMCe81PSPAwIwNg&oe=68B1B4E3&_nc_sid=d62176","kulinerkapandiet","https://www.instagram.com/p/CF_A6pKhMIh/c/17909268091512936/","254 ming","Wah menarik banget nih😍 coba ahhh","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/originstory.csl/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/297011604_1535410400212129_8731376995576904196_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MDAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHzo319pwWAVqHlVeXVWNpExvco_13GOMDijPwjWbtPg65z05NPW4XNtU6frrJO_hQ&_nc_ohc=ZZbpCsbrmp4Q7kNvwGClmZB&_nc_gid=_Fi-ZiXwiU2lmfNFHZxCLA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUoZg3S5qBTaBa2Ub3JqYj-M74c1qR-DIzXIRfh1RfQVA&oe=68B1BFA2&_nc_sid=d62176","originstory.csl","https://www.instagram.com/p/CF_A6pKhMIh/c/17921850163455215/","254 ming","Namanya lucu kak burayot , baru denger nih 😋","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/charelina/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/395635796_877396857086335_2650848709264752040_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGHEGy8neMJQFeCrNkiyxHkUFab2mIrMvP8CBhh7Si3c7FNEOP4b40GJ4gZIQGEVxA&_nc_ohc=20MN0EG5kAkQ7kNvwFH0tA-&_nc_gid=5QhxXuGKKF94vYPBPtH9gg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWHG0cXwmkvOTW1EKQ2LIKt1aI3u8uPORc6YGZAkAwvhQ&oe=68B1C55E&_nc_sid=d62176","charelina","https://www.instagram.com/p/CF_A6pKhMIh/c/17879262586834480/","254 ming","😍😎👏","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/mss_food/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/476347980_606237912147161_2842552157474944343_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGHEGy8neMJQFeCrNkiyxHkUFab2mIrMvP8CBhh7Si3c7FNEOP4b40GJ4gZIQGEVxA&_nc_ohc=7_ojI5QCNI0Q7kNvwHdgu7E&_nc_gid=5QhxXuGKKF94vYPBPtH9gg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU_8Zgsi0T2HDpw6xxGabGFd34csW5z-5cEJLD3aYLRZw&oe=68B1A066&_nc_sid=d62176","mss_food","https://www.instagram.com/p/CF_A6pKhMIh/c/17844164741412975/","254 ming","Burayot aku suka pas lagi digorengnya 😂","Balas","Lihat semua 1 balasan","Lihat terjemahan"
"https://www.instagram.com/pku.lenichen55/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/472926779_509375825598951_662994836609928700_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGHEGy8neMJQFeCrNkiyxHkUFab2mIrMvP8CBhh7Si3c7FNEOP4b40GJ4gZIQGEVxA&_nc_ohc=OOGL62-Q4EkQ7kNvwHlcDl1&_nc_gid=5QhxXuGKKF94vYPBPtH9gg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWL7V5sWkQLph3UpxorIBUujEBJmm3Qn1_Cvz0ojzPf-Q&oe=68B1AFB4&_nc_sid=d62176","pku.lenichen55","https://www.instagram.com/p/CF_A6pKhMIh/c/17909804785511401/","254 ming","Apa mih?? Baru tau.. Rotinya digantung2 ya","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/worth2visit/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/436299955_415389954594091_8963703286580458921_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGHEGy8neMJQFeCrNkiyxHkUFab2mIrMvP8CBhh7Si3c7FNEOP4b40GJ4gZIQGEVxA&_nc_ohc=0BFoFqZfwgQQ7kNvwEuisJV&_nc_gid=5QhxXuGKKF94vYPBPtH9gg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUoZDg4ZbJFgdQ8MB0DLVUYCUay60geta5fGf-dUlDjsA&oe=68B1AE0D&_nc_sid=d62176","worth2visit","https://www.instagram.com/p/CF_A6pKhMIh/c/18134850814128575/","254 ming","aku suka banget burayot","Balas","Lihat semua 1 balasan","Lihat terjemahan"
"https://www.instagram.com/kulinerlimitededition/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/480713988_933282382297981_389891266683563483_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGHEGy8neMJQFeCrNkiyxHkUFab2mIrMvP8CBhh7Si3c7FNEOP4b40GJ4gZIQGEVxA&_nc_ohc=OOLQY68UckoQ7kNvwHErXqE&_nc_gid=5QhxXuGKKF94vYPBPtH9gg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXaxun1dbZv5XHuCcor3caD7bBw_FLF2ZGIsU6pKS0PAw&oe=68B1C0E0&_nc_sid=d62176","kulinerlimitededition","https://www.instagram.com/p/CF_A6pKhMIh/c/17890207378662103/","254 ming","nyicip donk 😂","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/yumlings/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/476155326_923609623092522_9198239321088710885_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGHEGy8neMJQFeCrNkiyxHkUFab2mIrMvP8CBhh7Si3c7FNEOP4b40GJ4gZIQGEVxA&_nc_ohc=RMFo0b50DvEQ7kNvwF-w-sR&_nc_gid=5QhxXuGKKF94vYPBPtH9gg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVAsygPbvQ4hIqu1r8rDPsv4ZrRjccfHlfFE0VIlzp4iw&oe=68B1B064&_nc_sid=d62176","yumlings","https://www.instagram.com/p/CF_A6pKhMIh/c/17843385500406673/","254 ming","Wahh baru tau lohh","Balas","Lihat semua 1 balasan","Lihat terjemahan"
"https://www.instagram.com/florakuliner/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/79372694_478745532784248_2282617071617441792_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTIuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGHEGy8neMJQFeCrNkiyxHkUFab2mIrMvP8CBhh7Si3c7FNEOP4b40GJ4gZIQGEVxA&_nc_ohc=w7GNJW8Mf_kQ7kNvwFuHIob&_nc_gid=5QhxXuGKKF94vYPBPtH9gg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUtcuBI7wZKmeDXdlV_JzslnwJYaCGlC9dfucQmvG2ShA&oe=68B1C990&_nc_sid=d62176","florakuliner","https://www.instagram.com/p/CF_A6pKhMIh/c/17923810195451933/","254 ming","mirip cucur bkn ya kak?","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/utamimakeupartist/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/491956034_18496330636056136_3575165919388434257_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGHEGy8neMJQFeCrNkiyxHkUFab2mIrMvP8CBhh7Si3c7FNEOP4b40GJ4gZIQGEVxA&_nc_ohc=HAwX_n3vszQQ7kNvwF5fCXT&_nc_gid=5QhxXuGKKF94vYPBPtH9gg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVdkj1_nyLb_cLLAdpjFw2pivem6Nc4YCUZBcMjyDT0Yg&oe=68B1ABA7&_nc_sid=d62176","utamimakeupartist","https://www.instagram.com/p/CF_A6pKhMIh/c/17958310156357462/","254 ming","tong hilap cikopi na☕","Balas","Lihat semua 1 balasan","Lihat terjemahan"
