css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,
https://www.tiktok.com/@__zlkhaaag__,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8d21fac4e6b6004a78cd56f320c49e0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e14c41f2&x-expires=1755831600&x-signature=PXlXpsA%2FyKxfvbTFm4fB7e9Ecz8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,★ 𓈒˚. 𝑘ℎ𝑎𝑎𝑎 🪐 ﾐ,Makan Sushi dong kak,7/27/2021,1,,
https://www.tiktok.com/@idontknowlazy5,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/437e211401e88e2e35b359fd9a6144e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=583d58f2&x-expires=1755831600&x-signature=vzYykUg96RkFg0aFO15cxkNAwy4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,-R,:buat kalian yang gak sengaja baca komentar ini semoga kalian sukses dan bisa banggain orang tua aminn.,7/26/2021,1,,
https://www.tiktok.com/@user825105022,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7324781600745455648~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=451cd940&x-expires=1755831600&x-signature=8PuaokHUnH1poZcfECsI0xpFcQc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,anggun afia,kk suep dong kk🇸🇦🇵🇸🇵🇱 vs 🇮🇱,7/26/2021,1,,
https://www.tiktok.com/@donghualovers28,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b4712c5be3c3b54881292dbb71b0eeb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d69d13a5&x-expires=1755831600&x-signature=W%2BAVuj5xR1ibpki4OF6TTp%2FViYc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,aurel,bg vidio Abang juga jadul😭,22-Jul,0,,
https://www.tiktok.com/@eren_galau,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b69b8bf21274234ab8332690a97871ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f1ddfd37&x-expires=1755831600&x-signature=flO9OspMxxmYzUw%2FH4PoVa6LI8U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,EREN,kak 24 makan bakso beranak dong,11/16/2021,0,,
https://www.tiktok.com/@naila2753,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c3995d50a58d81734a659fa8344aeec9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=354ad95a&x-expires=1755831600&x-signature=2vPahdR66znamHb3RPGB8AFETUM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I NEED YOU,ini sound nya,10/9/2021,0,,
https://www.tiktok.com/@seso680,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/71d0dc95eea12c05847e07f5275f5d64~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=335f1f66&x-expires=1755831600&x-signature=ZhK8UvPuzlWCDNWgGaJyrL3mZa4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,seso,beli cok la seperkuin bg,9/10/2021,0,,
https://www.tiktok.com/@whosaya00,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/3ed9579677aa1cab7be92d6e0df60b67~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a48aba9c&x-expires=1755831600&x-signature=SVf8TrR4JWf6N8rsqsgkXhM9upI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,who saya?,soundnya GK pernah nyambung😏,8/29/2021,0,,
https://www.tiktok.com/@asap____nct,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b66eaf37f14b7a179cce27cb6be871ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c9f6d286&x-expires=1755831600&x-signature=lmpwv6huRMGa1Eje9%2BqfiXoxS5U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nct,mau dong kak,8/28/2021,0,,
https://www.tiktok.com/@user1502260807,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d1cb164a40fafe3e1c343a2e52892145~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=630ccf36&x-expires=1755831600&x-signature=qvcnsbq8GOeTjCAaNOlVm6oMwCg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,itzzur_aq!l,unboxing permen jadul dong kak plissss🥺🥺🥺🥺,8/18/2021,0,,
https://www.tiktok.com/@sintalala02,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8d75a48f8d69e461ed95c4231bd1e222~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a4062403&x-expires=1755831600&x-signature=qVMVTimHxHpqY8MDiBucjS56UnY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lino,mau dong,7/28/2021,0,,
https://www.tiktok.com/@nauyrr_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6062d6b5e5c1d6ad78ab9ad67a69abc4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=afa160d4&x-expires=1755831600&x-signature=yqxFQcXL7d3sYAzLmkxgwKeNunw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nayyaaa,"seneng sih liat konten dia tapi pas dia ngomong""let's go"" itu kek gimana gituu😂",7/27/2021,0,,
https://www.tiktok.com/@syifa_alatass,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/5e65e5ad1b46fb50b6306db31f8947c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8d949633&x-expires=1755831600&x-signature=pWnKe9oC%2BYl7EBEnP9%2F99FnThPU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,syifa alatas♥︎,ka permen tic tac dong udah hampir punah aku suka banget dulu itu aku sering beli di alfamart🥺,7/26/2021,0,,
https://www.tiktok.com/@_.nadira._34,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/80c55aeb89c0e819edaf87ed3ba930f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fbc1237c&x-expires=1755831600&x-signature=RV9hxOTlAYaX0PIVLAF6rf%2BS6iA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,✨🌛 Nadira putri 878🌜✨,https://chat.whatsapp.com/EWAvX0fGwha0d88NEQbAIM,7/26/2021,0,,
https://www.tiktok.com/@antar_sari,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8431d103&x-expires=1755831600&x-signature=NhWTht2OSVysYzfbrQeAKi3Uw3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,antar_sari,bagi 2 dong pelissssssssssss🥰,7/26/2021,0,,
https://www.tiktok.com/@user5020337886373,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7f794d802c9368a686519e1c474ab57c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=016ebb42&x-expires=1755831600&x-signature=89a6qBIpKHV99v8QdY1kaNpZon0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,BAMM IHI,ka coklat rokok dong🥺🥺🥺🥺🥺🥺🥺🥺,7/26/2021,0,,
https://www.tiktok.com/@atikadindapratiwi8,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/855ca43b5b66294f93556668f8682e38~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f3568087&x-expires=1755831600&x-signature=zc%2BEgCdPswVR9szLjL9gFqqk7xY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,AMANDA21,yang folow gue folbek hah php GK dlu deh gue jujur kalo gak percaya coba aj dulu,7/27/2021,1,,
https://www.tiktok.com/@heviindryn1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/37fc66e5dca30ebe0bb653b213ce37dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6cba306&x-expires=1755831600&x-signature=vmzUsVV5OGgx1TeNPk5VE0%2BTc8o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,renaldi f,kak sunat dong,7/27/2021,1,,
https://www.tiktok.com/@jaehyungirlfieeeeeeee,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/416844f51a8adf9c9855ed2f29c1988b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf1274cb&x-expires=1755831600&x-signature=5isjZYFCt6%2F%2BXd1Xa%2FJMWtM20K8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ayayaa,Unboxing sambil nyindir orang yekann,7/27/2021,1,,
https://www.tiktok.com/@zarinaaa124,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ad65f9cf4f8534982a4251d97a499dc6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02adc38c&x-expires=1755831600&x-signature=3nDxQWsFXZcg28bpXNQAsXkYDeI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nakilaaaaa🍵🧊🫧,pliss dejavu,13-Jun,0,,
https://www.tiktok.com/@lylia_sour,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7ef27cfaf77d2744850a5d643dda5b1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=15b946b7&x-expires=1755831600&x-signature=r1wmtrinbslRzCHho5nWDrbuDMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,(T ^ T),pepekaen ka nya anoooo😭😭😭😭😭😭😭😭😭,10/21/2022,0,,
https://www.tiktok.com/@anakkedua0316,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7321183296820510722~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9baa8b3b&x-expires=1755831600&x-signature=Jdo5GDmnHSbyszCX1kwuEvNnyV4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,anakkedua0316,andok sing permen jabul,10/10/2021,0,,
https://www.tiktok.com/@zaskiaputrikira97,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/72ec7a0d07fd13924e19d1b3b8caee0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dce6bd75&x-expires=1755831600&x-signature=qQ6Y4K1SOKg0EsG1%2BpJm7FDwVk8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zaskiaputrikira97,unboxing mozzarela rumer plisss auto saling 100 m,8/31/2021,0,,
https://www.tiktok.com/@riffa1563,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/bdc318b4a3ca69e73201ebe2fa2734ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=489975ef&x-expires=1755831600&x-signature=HGz%2FoydlYynCU%2F5XwFYd4EibMfE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,RIIFA,unboxing kinerjoe,8/28/2021,0,,
https://www.tiktok.com/@bregasdelpiro,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325444548602101762~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a970830&x-expires=1755831600&x-signature=Wmd2l0xrcy2SkGlYaVUDF6I0Xic%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Rory Asmadi,unboxing pop it dong plisss😅,8/26/2021,0,,
https://www.tiktok.com/@dillatika335,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/24d6fd0e7f94b15dcf980283d38095dd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d188a013&x-expires=1755831600&x-signature=Rc0mSP2TWllA%2BLgyIQIdHF6PEGA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Jambrutzxyy?,enak k4yanya,7/29/2021,0,,
https://www.tiktok.com/@ainunmataaaaaaaa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/43681a72282691a9f5c96f2f7dfd640d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=98046df4&x-expires=1755831600&x-signature=IzTMvW3Soo%2FxyYOiGufeAZsqNI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,awaaaaaaa,kak unboxing barang² jadul,7/27/2021,0,,
https://www.tiktok.com/@frishila_,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/fd7a43b94635adcb5cc0111d27222117~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94c7b92d&x-expires=1755831600&x-signature=wAn9WpU%2B8RhwM9CiBnnoP6u81gA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,frishila,sini atuh kak ke garut langsung ke pabrik nya,7/26/2021,0,,
https://www.tiktok.com/@susanti290,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7456e03e93a83d9029334fadd7f9f37e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff0ba513&x-expires=1755831600&x-signature=r6a9RSX%2FDdFom1urRIygwve0QqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nada kumala aa sari,pasti enak tu🤤,7/26/2021,0,,
https://www.tiktok.com/@syhvla4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bfa61ff0688367c6f0030b2f86c3f658~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25fe8379&x-expires=1755831600&x-signature=qxnX%2FEbhAI9u7oE36WffYIcoR1w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,syhvla,hi kak sapa donk🥺,7/26/2021,0,,
css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,
https://www.tiktok.com/@astiaaoi,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4472ad2f3dc663e07970e6ac4cc85bf4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fc1eb30c&x-expires=1755831600&x-signature=VCw1y%2B5Q4IWrUvjGkgu0yOV1NEA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Aoi Astia,wuhuuu ditunggu part 3,9/20/2022,59,,
https://www.tiktok.com/@yeh_si_zan,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e50808c5c9a0c44a825bc8fd6b94be7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b01121e9&x-expires=1755831600&x-signature=U2iuFlzZCIk%2BMnmJUllnLNfl%2B10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,si zan,Gw orng garut dah biasa beli itu tar gw kirimin dodol garut deh,9/22/2022,20,,
https://www.tiktok.com/@knngaaaa_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/446e9d2011981c3ee7bbd6482ae3023a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f2cc61f&x-expires=1755831600&x-signature=bnfbeeavnDRieGLDnbEbROqroAE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tau K ga,garut nihh,9/22/2022,7,,
https://www.tiktok.com/@sekarrrrutamiputri28,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/599778329cdf207a54f1778af372255e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=85ad5373&x-expires=1755831600&x-signature=v9g60aRKkticM%2FzP16THKNFmF7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Sekarrrr,Garuttt✨✨✨,9/20/2022,32,,
https://www.tiktok.com/@throwk_jaemin,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8f549f0fafec1dde6a3144e50171fa37~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c305b200&x-expires=1755831600&x-signature=V0uq2aqP%2F45WwHGRudvzNIgQCLk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,arifah_khusna√,Hai,9/21/2022,1,,
https://www.tiktok.com/@aishiianjir,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/54699e5c2d56f2bde19a051938abe5f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2cfc2480&x-expires=1755831600&x-signature=pQzQlV8xM3cxi5h5ktZBdylXmwc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,αish¡,PART 3,9/22/2022,1,,
https://www.tiktok.com/@ayktzy,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/82d5abba7bbdf372abdc5124cbfe578f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fbafc27b&x-expires=1755831600&x-signature=ctaLon512J%2FmJkCoCuRTxeMgecQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Arswz,ada de ket rumah,9/23/2022,1,,
https://www.tiktok.com/@baxlapp,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/72da04a5004272e5b3f01ac94d716dfb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f3d2a006&x-expires=1755831600&x-signature=dR9YXVg6mRPuRZdVqppuuJkQeCk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sha,"OMGG, ketemu acc tt nya kak ciaaaaa",9/21/2022,1,,
https://www.tiktok.com/@winda.adayah,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/78c26a8613c5e21029b227f04f46ce60~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0a7d9b4f&x-expires=1755831600&x-signature=eL%2BPqh8tG4Wu%2F0lg9rVWT8KRUSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Windahadayah,pengen😔,4/26/2024,0,,
https://www.tiktok.com/@_ya4lvxxy,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8e172d447d9c6cd6fe0d860d4535ea4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c5bf744&x-expires=1755831600&x-signature=BirkFaIJsvZ2%2FSQfWgnCVa7HZX0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lin 🍵,nunggu part 3,9/20/2022,0,,
https://www.tiktok.com/@zaa4uliyaa_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7ab73c664b34e990cd521eef47a58c28~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6fed1879&x-expires=1755831600&x-signature=GdUbA%2FNlv%2F3wSzfaIfA%2FYB6Ggzc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,azaa,part 3,9/22/2022,0,,
https://www.tiktok.com/@rannyaaa_._,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/593105868dfabfd34d8686df4629e6f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f51d16e5&x-expires=1755831600&x-signature=6ARr%2FXYKNpV9d3ogaIOLE9Ixcrw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,RAN,klo yg cabe itu kek saus kcf yg isi coklat ny 😂,9/22/2022,0,,
https://www.tiktok.com/@ghaitsaaaw,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a6aefa42e6f0629da4655878816db5f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f59062a&x-expires=1755831600&x-signature=mGXJPi6%2BBD0U9lse%2FJw887sqNwM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lovelyw💗🙆🏻‍♀️,buatan Garut nih,9/22/2022,0,,
https://www.tiktok.com/@eisaaa_zz,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/09003acdd7ab5cc4205fc5af4a83b7b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=da9f1284&x-expires=1755831600&x-signature=jX%2BB%2FR3sUIpyIea8lROxipe0Ixs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,leejenooo,aku udah nyobain itu semua!!!!!,9/23/2022,0,,
https://www.tiktok.com/@ditzkoyoy2221_,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/4b4ee58dd1cf5c5a4302b1c287a729f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ec8a79e0&x-expires=1755831600&x-signature=tUOpBQxDjMSgd8gtRWvRHKGUoJo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,RF32,main kegarut dongg,9/23/2022,0,,
https://www.tiktok.com/@marinskaafauza,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e42aa5129b91d11587c772ebe28e9182~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0b99431c&x-expires=1755831600&x-signature=3Efv%2FdWDzF5Qov1PMhBhhIOTek4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,𝓜,garutt cokodot Deket rumah ww,9/22/2022,0,,
https://www.tiktok.com/@202290k,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8431d103&x-expires=1755831600&x-signature=NhWTht2OSVysYzfbrQeAKi3Uw3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nla,👀,7-Aug,0,,
https://www.tiktok.com/@rahadianprihandan,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2d817b586683618292a66bc214455021~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d5f72f8&x-expires=1755831600&x-signature=lTV1feot3NMqGAl2Lhjne28i744%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dian,😂,3-Mar,0,,
https://www.tiktok.com/@..justslowedsongs,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/689547f952c452e5f1aa5c6c3f4e64eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1df004de&x-expires=1755831600&x-signature=NE1x0y8yS2DRQpaIn2FN4hXI5G0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nthan⚡️,kirain,9/21/2022,0,,
https://www.tiktok.com/@kutakonn,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ec857ff6db321def090124ebd21ede43~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a2432e99&x-expires=1755831600&x-signature=GI0dZ9QH7XWsAD4IQ9GeE2LGdHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,qwokk,wuhuuu di tunggu kita kelangkah yang lebih serius🌚,9/22/2022,1,,
https://www.tiktok.com/@yupiiiiecee,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7886ff9b10efc2f1a4278cc4680659b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6683418&x-expires=1755831600&x-signature=jCjw89b4XHU2xuknLjYql72J%2FvM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yupii,lidah nya gak cocok tapi menurut orang bandung apalagi garut enak bgt cokk beuhh hoyong😭😭😭,9/29/2022,0,,
https://www.tiktok.com/@alisyaalvina,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/4f5a2f7bb6fafbaf2af308304e9765e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f22d6df&x-expires=1755831600&x-signature=KBwz9xnJaSiVxScoiMdO%2B6Dfi5k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,asha,cokelat nya ada yang rasa vanilla juga enk,9/22/2022,0,,
https://www.tiktok.com/@0001111001011001010z,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7df3455a4514c613768714afcdff81ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c5a7265&x-expires=1755831600&x-signature=%2BxQU%2FcX%2B6Fc54ii10fkmXjsxLcs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,جوناوان(GN),chokodot paling dabest tuh rasa oreo kak,9/21/2022,0,,
https://www.tiktok.com/@dewinureini,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/d65f36ba339755514ea1ee1574089583~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e964ef78&x-expires=1755831600&x-signature=F64WwojhummeFC8n%2FCoSYNjEfjo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,SD SWASTA NI BOS SENGGOL DONG,kkk mau difolong dong plis,9/20/2022,0,,
css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,
https://www.tiktok.com/@sintasri_16,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2f4de3c70fa39b271414a28c0fa041d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f45e848c&x-expires=1755831600&x-signature=BZkuBsG%2B3%2B4m%2BZWFrND9dZP9Bbc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ig:shntsr_16,dari tahun 2009?? tpi udh 17 tahun🤦😅,5/26/2024,95,,
https://www.tiktok.com/@piwpiw2951,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/23676abdd82d97ec46731fd11c08236c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=48601792&x-expires=1755831600&x-signature=Qj7Bkk%2FcUVwf8UctNHgTH1JEnGc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,YourEx,Eleuh mamihhh salam abi ge ti garut karangpawitan,5/25/2024,26,,
