css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,,,,,,,,,
https://www.tiktok.com/@iyang.yan1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7372212250334986246~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=43ce02e2&x-expires=1755828000&x-signature=F2TUWCatKt3%2FBDMptrjF45YNhrE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Iyang Yan,dodol sama wajik nya berapa KK?,12/23/2024,0,,,,,,,,,,
https://www.tiktok.com/@kucingmaniz41,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/690075ed539b65e50296f9a5ce142a9a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=29c773ba&x-expires=1755828000&x-signature=UWuntjVSYJPuudiysC72OrzNEro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kucingmaniz41,pas mau co ongkirnya mahal,9/22/2024,0,,,,,,,,,,
https://www.tiktok.com/@yuju5381,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f13ec773d29c0db1b7994a94724c5c0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f2ca1e6e&x-expires=1755828000&x-signature=j9fRZUPY19zBNmnaLCCgLA4JqW8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,@,Tahan berapa hari,9/19/2024,0,,,,,,,,,,
https://www.tiktok.com/@rifa7373zha,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/38022cf97032cbd2d8a1930294789226~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a6b16bbb&x-expires=1755828000&x-signature=oemP9oGxJb66KWCtPbXnwjRdANg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🅾️m Buntad 🇯🇵,perkilo nya berpa,9/18/2024,0,,,,,,,,,,
https://www.tiktok.com/@eti.suherti456,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/abec3d3dde215d7e05e07bf7dfff1328~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=249a9409&x-expires=1755828000&x-signature=W44Qpklsi80cc%2FAfZwFUheoseHY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Eti gelby,klau kardus mix brpa ka,9/16/2024,0,,,,,,,,,,
https://www.tiktok.com/@capt_store,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1d9496805fec6da0f1a53bc3aac42fa9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=faa709d1&x-expires=1755828000&x-signature=ZxmwuWMMc5lt7FxvOx9w5EIrsYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ɪᴍ 𝘚𝘖 SAD🔹,Tutorial FYP,9/19/2024,0,,,,,,,,,,
https://www.tiktok.com/@mama.jibril2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/019fd6dc2762268e552b1a0a4bcfc99a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d36b154b&x-expires=1755828000&x-signature=ofofv5f2AsBeZgHewjg%2FKP%2F5WLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,TOKO MAMA JIBRIL,sip,9/12/2024,0,,,,,,,,,,
https://www.tiktok.com/@user4453384023731,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6d56798f95de4620a002e74927443ac2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=90e25e4d&x-expires=1755828000&x-signature=VV0Qwdsdua8MK6rSH37PDZ2nBsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Andri,berapa KK ongkir nya kalau Palembang,9/15/2024,0,,,,,,,,,,
https://www.tiktok.com/@diazharis744,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6f2d54af125bb0a34d655d0821681e2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c18c76ff&x-expires=1755828000&x-signature=H92WFE4fj5lqx%2BSrI95uYyq0AA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,diazharis744,wajik ketan brpa aa 1 bksnya,9/26/2024,0,,,,,,,,,,
https://www.tiktok.com/@ramonahya0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fb5c18fbe9779f3890491ea0afa6bd69~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f8b81226&x-expires=1755828000&x-signature=3s2MjP6otgtGVe8oCN9vUzdxN1Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bungsu,kok ongkir nya mahal banget bg,9/16/2024,0,,,,,,,,,,
https://www.tiktok.com/@aliahmarwitagmail.com,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3f98bf4c7ec21f4d5e9f98fad7ac5ff6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cb49830f&x-expires=1755828000&x-signature=omea%2F6WmfOQLx56Z1u%2FSnpH032I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Raya bumi rabani,berapa kak,9/18/2024,0,,,,,,,,,,
https://www.tiktok.com/@aliyudin592,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a7514d3fed3a4a58d9b45f3d9aabf80c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c39f95a0&x-expires=1755828000&x-signature=0h%2FfpbOg4F%2BeY9ihUCxhuj4HHoc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,aliyudin,brpa a itu a,9/17/2024,0,,,,,,,,,,
https://www.tiktok.com/@abahijan_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/20883ad9fc2b1fa82f72d7faffefc28f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7cf60bbe&x-expires=1755828000&x-signature=%2F3yRsMV9yE84tpab4bYtv5Gri9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Abah ijan,salken majalengka jawabarat salam sukses selalu moga berkah barokah,10/17/2024,0,,,,,,,,,,
https://www.tiktok.com/@slametyol30,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d41e221b5ef042507a89716db50015d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=98d2b6d4&x-expires=1755828000&x-signature=EYdMzMUIDGgM87i9S0ssf%2FD9WPs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,wisanggeni,bisa code ga kaka,11-Mar,0,,,,,,,,,,
https://www.tiktok.com/@kaimana.kota48,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/38163a112a9589979a1ddc7e61065f87~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=311f57d8&x-expires=1755828000&x-signature=XfmsnJxJeNLcWYuiWOqoLuMvYuY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Antonio banderas,satu kilonya berapa om,24-Jan,0,,,,,,,,,,
https://www.tiktok.com/@dena.arhamdiansya,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b76451964230baccbe0106c31db17eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c434073&x-expires=1755828000&x-signature=DB4Hhkezx0r5bhgpXgoCTWsS7RY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dena Arhamdiansyah,lama pengirimannya,12/4/2024,0,,,,,,,,,,
https://www.tiktok.com/@ratu.ny.maung.geulis,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0157f8671c9ca99e5d562e50e2337c07~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2363d159&x-expires=1755828000&x-signature=ijlbFcoehKH2YSqX10YKF%2BwHkKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ratu y maunGggeulis,cara beli ny gmn ka,11/6/2024,0,,,,,,,,,,
https://www.tiktok.com/@cewekjuesss,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/da1b814d7873ae08fd2bd2128988c4f7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6fb2b9d0&x-expires=1755828000&x-signature=TVIo34vpS%2BrJTLqmR0HY5xWdZE0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,cewek judesss,dodol berapa bg,9/26/2024,0,,,,,,,,,,
https://www.tiktok.com/@hasrial73,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/83a5eec2dec82015228c00cc5a4517a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=df60bc81&x-expires=1755828000&x-signature=UWGJmGOhaWM5zE7FnEu%2FF%2Bb5UCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hasrial,wwajiknya betapa kang??,11/29/2024,0,,,,,,,,,,
https://www.tiktok.com/@sayyid1978,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bff88adba6ac41609b8886de00521e4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4506c13c&x-expires=1755828000&x-signature=%2Bi1BnsEqRveUfnqrdWUlQFNhTzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zahro,gula kelapa manis ada bang ? pesen klu ada,12/1/2024,0,,,,,,,,,,
https://www.tiktok.com/@holimahmatus,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2f026c67a9861d37fc003d8d4249fb85~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bfd1d650&x-expires=1755828000&x-signature=1zHHuCxqpQUeB%2Bs03i03ruE1XiE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Holimah Matus,berapa tu kak,12/25/2024,0,,,,,,,,,,
https://www.tiktok.com/@riko.bae763,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0f21986ff6c3654b1636b008c4038b74~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0498907d&x-expires=1755828000&x-signature=5ZAhZ9erIp1cMN5LEeUwIioBshc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,JEfRI pandeglang,ongkir k jakarta Utara berapa bosku muara baru,12/25/2024,0,,,,,,,,,,
https://www.tiktok.com/@anikherawati51,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7358313825805795334~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8a91a34d&x-expires=1755828000&x-signature=MkBpzCf3hl7yV%2BTo5KZc7k4fUoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,anikherawati51,saya suka semuanya semoga sukses ya kak usahanya,8/26/2024,0,,,,,,,,,,
https://www.tiktok.com/@royrobi1112,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e222e87ae8944b824ce4c0ee8e101ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=295ea457&x-expires=1755828000&x-signature=2yFoxuxyBPVa%2FV%2B%2FIoCbYI36eg0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Roy,itu 1 kg bang,9/10/2024,0,,,,,,,,,,
https://www.tiktok.com/@ali123pamdaan07,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a5f653d7e445d04fb1960cbd131233d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bd900717&x-expires=1755828000&x-signature=jNkif6wEfJSiK0gu9aOy17nRSss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yayuk sri rahayu ningsih jatim,"saya udah beli enak kok,aku kemarin beli warna warni👍👍",9/11/2024,0,,,,,,,,,,
https://www.tiktok.com/@messiindra8686,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cb7deb7750fac84267e7f32544469d51~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=421cf4aa&x-expires=1755828000&x-signature=FoLGeQiM6As8rjdIHAJOuyb0mXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Indra Messi,"dulu sering beli klo abis dari puncak, tp skrg udah di gusur2in mau beli nya dimana yaa😳",8/31/2024,1,,,,,,,,,,
https://www.tiktok.com/@jamaluddinamaludd,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ed768eb7ba18c78b96ef1771d7902d7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=31a7ea8a&x-expires=1755828000&x-signature=E6A7GlcUIuwBI5snS8PIj42UwPk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,BG jammall,"sekarang Uda kurang enak,
lengket x di plastik ny.🙏🙏
kurang masak apa kebanyakan tepung itu bg🙏🙏",11/29/2024,0,,,,,,,,,,
https://www.tiktok.com/@indi.handayani9128,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ba7240431bcac78ea336f4242bbe37f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=21aca0d4&x-expires=1755828000&x-signature=pwy88emByLYJWnpMakYFv2BU7GU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,INJOSHOP,SDH co y kk🥰,9/16/2024,0,,,,,,,,,,
https://www.tiktok.com/@dunnaja_,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9f396ac8b27582c7cb0c9d7560142152~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=528e1514&x-expires=1755828000&x-signature=GLpmc8rE39TGUTqeJL8lLMEEeNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dunn,kalau yng di bungkus pake kertas doang bisa ka?,12/31/2024,0,,,,,,,,,,
https://www.tiktok.com/@jefriart10,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc792afe3d4a82372780602c96d7701b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a7af36a5&x-expires=1755828000&x-signature=%2FntVV1Mxh3bydxZbRmCvDX50SbY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,jeff gregor,sini aku back secepat kilat⚡️,3-Jan,0,,,,,,,,,,
https://www.tiktok.com/@etyplaituka,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/05a331551abca0ba5055ea828564c7bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9b66ec11&x-expires=1755828000&x-signature=x%2B192M%2BZBOU%2B%2BD6OkA9xwd7HWUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ety Plaituka Nafie,brapa hrg dodol hitamnya yg gula merah perkilonya,12/20/2024,0,,,,,,,,,,
https://www.tiktok.com/@tria0625,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/798072d026f5f047d7f0187694b727db~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=40c4cc37&x-expires=1755828000&x-signature=9sdBJtQihx0AitLAnp%2FHAx%2Buz2w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tria,"de yg wajik, ketan, yg di bungkus, daun, jagung, 1kg nya Brp🙏",12/21/2024,0,,,,,,,,,,
https://www.tiktok.com/@dawiah117,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/67c7228c6085320e5557657753556710~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cfb8c567&x-expires=1755828000&x-signature=fNXJS4ZD3wOozDSC85fE41%2BIKVs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dawiah,kuat brpa hri kak,10/27/2024,0,,,,,,,,,,
https://www.tiktok.com/@naningariska448,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e16b6db53997e826488f666fa9f13dcc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=db9dd86e&x-expires=1755828000&x-signature=3jwJOAqxRQpaUo9hB3mtP65SmkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Naning Ariska 😻,pingin berapa ini,12/7/2024,0,,,,,,,,,,
https://www.tiktok.com/@anaenrengtanih72,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/740cf178be20102ce0fcea16f79309b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aee4ab74&x-expires=1755828000&x-signature=BtfZ6XcXYO%2B5zdOVZXVXjTYeGMU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ana'en Reng Tanih72,1 kg isinya brp bosque,9/14/2024,0,,,,,,,,,,
https://www.tiktok.com/@devi.anty5,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e456a040cf18c9967150f9a9955885f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bbeb21d4&x-expires=1755828000&x-signature=aTqiBDh0jJwP%2BDUo8Pj0T7shCU0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Feyza,dodol wajik ketan brp,12/23/2024,0,,,,,,,,,,
https://www.tiktok.com/@neneng.armes,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2eeb0034658c574f7233efab957bf722~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=788be326&x-expires=1755828000&x-signature=%2BoqEQD3WTjR6NB6rJfdB8NMM2QY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Neneng Sumarni,aa wajit ketan seberaha dan dodol buah seberaha aa,10/17/2024,0,,,,,,,,,,
https://www.tiktok.com/@tristtris3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1bc4b80f49ccb84beca2155743adafe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b8ea995f&x-expires=1755828000&x-signature=GY2pebjuZABC3I256n7LeQS46fQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tristtris3,klu pesan yg beda bntuk dan rasa gimna,11/29/2024,0,,,,,,,,,,
https://www.tiktok.com/@larasjumiati,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d69650e1b48989d30ae6620618ae29c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=20b77915&x-expires=1755828000&x-signature=qSr3QZYYbmslwoDZCWMQrT87AkQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,larasjumiati,perbungkus nya berapa mas dan 1 paket nya brpa,11/7/2024,1,,,,,,,,,,
https://www.tiktok.com/@nuryulianti2763,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8e847f80054521ed5651fb96db503485~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=40084ace&x-expires=1755828000&x-signature=68VE1Biwotdw6wEPd%2BFq35eMNJM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yulianti763,"paketku loem nympe,,,kurirx jnji Mulu mw diantar,",12/22/2024,0,,,,,,,,,,
https://www.tiktok.com/@mudha03,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4aa6067dfdde107302e18b5984618dc5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6b293f8b&x-expires=1755828000&x-signature=JtbOkHFNVdj8peY7naw%2BM%2B0U2Pg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mdfathir,yg di mix ada yaa,10/9/2024,0,,,,,,,,,,
https://www.tiktok.com/@windrn1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dd3e1912c9aa2b0ee39481b7c470ee60~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e4d32afe&x-expires=1755828000&x-signature=6b9QLbwWb4YfTIq4sEx%2BJ4OQUl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,indri,dodol y kuat berpa hari kk,12/18/2024,0,,,,,,,,,,
https://www.tiktok.com/@arninta_1982,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6227957513f249bceb0832bdd5e85c32~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0f02f847&x-expires=1755828000&x-signature=q%2FdGC43U0%2Bbl%2Bo1VhC1WDcKeEPI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ZaZa,tahan brp lama,27-Jan,0,,,,,,,,,,
https://www.tiktok.com/@harummanis54,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/69d05ce51a043ec1f1b7c1a08bb3edaf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e4feed14&x-expires=1755828000&x-signature=Yvh24X2feuyZRqkjNcvkFMDGR10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Megawati s.pd,itu nama y wajit cililin mas,5-Jan,0,,,,,,,,,,
https://www.tiktok.com/@ivazain52,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/787f788de083557277ac2e9abd18dbce~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d45ae76e&x-expires=1755828000&x-signature=KKgexrxVgJ2VUsnqQIzB6qVoOAU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Iva Zain52,dikasih lapisan buble crep yg tebal mungkin yaa biar lebih aman,10/23/2024,0,,,,,,,,,,
https://www.tiktok.com/@hijaz.smash,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a42e096c3c067fabe339863cd673628~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=14f76bc4&x-expires=1755828000&x-signature=jxJd3ga92Sy%2BrHOmOgn57y4%2BiJI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ℍ𝕚𝕛𝕒𝕫𝕤𝕞𝕒𝕤𝕙,itu dodol berapa 1bungkusnya,12/25/2024,0,,,,,,,,,,
https://www.tiktok.com/@sa_aku24,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f4450e5cd7d797cce152eb2f43d1255~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=53f8c495&x-expires=1755828000&x-signature=KUU23BoNTxiID1aGGVkq0tjTz6o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Sa_aku24,wah dodol kesukaanku dari kecil🥺,9/7/2024,1,,,,,,,,,,
https://www.tiktok.com/@inulimah15,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3d0c0ec5fb2230cab325f0ba774085f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=57af44b2&x-expires=1755828000&x-signature=ANq2qanfilsxbzZllsaj7V8Yi08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bunda khusnul,ongkir x ko mahal,9/8/2024,1,,,,,,,,,,
https://www.tiktok.com/@user8009412287397,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/62e506ae5e4c49a6c41ab37b08513d76~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ddb8850b&x-expires=1755828000&x-signature=C5s4HHKPgYL0UT7hTKXiKpMI86w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lilik,aya wajit sirsak te hoyong sirsak🙏,9/24/2024,0,,,,,,,,,,
https://www.tiktok.com/@almiraratna675,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fec3e7290c59a0c6c8eef44e5bfdaeab~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5570c004&x-expires=1755828000&x-signature=gl1IicAj2Zqd1uWndG6zi2ge%2FUc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,@S_Leo_N,bisa campur gk bang sm wajik ketannya,9/11/2024,0,,,,,,,,,,
https://www.tiktok.com/@sriseksoy,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8bdff9da1460011714a61cc4d5885d87~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc8cc7f3&x-expires=1755828000&x-signature=Yyv0eF5fpZmqR%2BNMhhwrpBrsI2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sriyulyanah,udh co y kk,9/15/2024,0,,,,,,,,,,
https://www.tiktok.com/@cah.yant,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a688eacdc9def5f7a09a74fb1dcbc520~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ff95771&x-expires=1755828000&x-signature=n4xjeFXENzACgSTsqYbBvag3wU8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Octavia,itu satu kilo ya ka,10/30/2024,0,,,,,,,,,,
https://www.tiktok.com/@sri69607,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9f3ed750ef2be7af3e3cad5fd72123d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a27f8e13&x-expires=1755828000&x-signature=lGtSPa9Didj4DD25g1y19XjXqMw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,SriRahayu,dodol buah eta brp kk,12/3/2024,0,,,,,,,,,,
https://www.tiktok.com/@wanto8891,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b5ad3d591321b4d6a2e89ab98abd0ee6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d396f232&x-expires=1755828000&x-signature=VmErs6i%2BAEap1OvEamfz4M8Bhvg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,wanto 88,dodol yg kering ada kak,9/12/2024,0,,,,,,,,,,
https://www.tiktok.com/@alibara018,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b7d64e4008dbba2da461f5c7914dd5a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7cf3ea41&x-expires=1755828000&x-signature=iKVjRXGCmuaAsLZjc6uL2GlJH7U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ali,bang itu produksi majalaya ya?,9/20/2024,0,,,,,,,,,,
https://www.tiktok.com/@iwangmaulana69,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/092e0ee7fe6c5930f9ce957805e04e6a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ca630635&x-expires=1755828000&x-signature=%2BmGMQgptRsbNet%2BYNGsd674oE4w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Iwang.Maulana69,ekspired kpn?,9/29/2024,0,,,,,,,,,,
