xpdipgo src,x1i10hfl,x1i10hfl href,_ap3a,x1i10hfl href 2,_a9ze,x193iq5w,x193iq5w 2,x1i10hfl href 3,,
https://www.instagram.com/syalwa_nabila/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/40510683_876609116060099_7753061507159556096_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QER3h15QBR3OQ6_Jc8f-ejHJKAlODpt25LIpAQQg-dUoIYdlojEPS3ogaFGNqoKQew&_nc_ohc=gMeOpdZiwQ0Q7kNvwF1mqaX&_nc_gid=sprl6xQdqQQApxE6voxuFw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXZaX-gZK4vZBaJMzJN2qhOtn8TSDTvaDUDtiSTrEiggw&oe=68AC7800&_nc_sid=f5838a,syalwa_nabila,https://www.instagram.com/syalwa_nabila/,Berapa harga dodol ini satu kilo say? Ongkir kebogor berapa?,https://www.instagram.com/p/Bn03up_FgzM/c/17965913218119902/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/marselafi/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/19227884_181152899085929_6224312290930327552_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QER3h15QBR3OQ6_Jc8f-ejHJKAlODpt25LIpAQQg-dUoIYdlojEPS3ogaFGNqoKQew&_nc_ohc=2sMPW9Ou9bkQ7kNvwGSHHti&_nc_gid=sprl6xQdqQQApxE6voxuFw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWtGVqO4ZqoDmFhO5wNpw5166_bOGVklfb-1wrTm7hFSg&oe=68AC75C5&_nc_sid=f5838a,marselafi,https://www.instagram.com/marselafi/,Kak ini dodolnya bisa tahan untuk berapa hari kak... Aku mau order dong kak,https://www.instagram.com/p/Bn03up_FgzM/c/17862315652283822/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/muland11/,https://instagram.fbom3-2.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fbom3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QFIn_v3UHUJryrVu4UYtmrSOxJ93r80fpYlodyv0m2sRYilQTojG9z3Og_DpRHunJDYEPgPSym1qCz3mtRWv1nM&_nc_ohc=MjftLN__1HgQ7kNvwE65BL-&_nc_gid=TGR6urk0PgN-ARoFF92bFA&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfVYUE7er2BEdeiVEfgtaDo7dVgKBS6QxlQyCV8dczjFXg&oe=68AC7BA8&_nc_sid=65462d,muland11,https://www.instagram.com/muland11/,Wahhh bikin ngilerr aja neee ..ini asli stock dr garut yaa min order brp ka,https://www.instagram.com/p/Bn03up_FgzM/c/17965838089106015/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/humeira.ps/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/471656099_455583207400666_5322743125654299584_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QER3h15QBR3OQ6_Jc8f-ejHJKAlODpt25LIpAQQg-dUoIYdlojEPS3ogaFGNqoKQew&_nc_ohc=nPpUiI7Y-dkQ7kNvwEYLjKJ&_nc_gid=sprl6xQdqQQApxE6voxuFw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXmnMWBSEWBZZjadYkmXkZjwmqKAMC4QCilGtvkaYPAtw&oe=68AC59FC&_nc_sid=f5838a,humeira.ps,https://www.instagram.com/humeira.ps/,Tiap ke garut pasti beli ini. Skrg bs beli online aja kl mau hehe,https://www.instagram.com/p/Bn03up_FgzM/c/17953829875184867/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/detapratiwi9697/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/119709789_359504418422822_2760992594567983119_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QER3h15QBR3OQ6_Jc8f-ejHJKAlODpt25LIpAQQg-dUoIYdlojEPS3ogaFGNqoKQew&_nc_ohc=ewUPxaOHsukQ7kNvwGrAMyT&_nc_gid=sprl6xQdqQQApxE6voxuFw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVWaTXl6NyP75xjDacYtnnAfGYK8OD9ozGvIr3rnc_LcA&oe=68AC7FD7&_nc_sid=f5838a,detapratiwi9697,https://www.instagram.com/detapratiwi9697/,Harganya berapa ya kak? ongkir ke kec mustika jaya Bekasi berapa,https://www.instagram.com/p/Bn03up_FgzM/c/17972308147079268/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/yusnizhaf/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/418410687_1048787986174436_3774746680085667967_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QER3h15QBR3OQ6_Jc8f-ejHJKAlODpt25LIpAQQg-dUoIYdlojEPS3ogaFGNqoKQew&_nc_ohc=qpJ7sfusFVwQ7kNvwE-gHt1&_nc_gid=sprl6xQdqQQApxE6voxuFw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUfGV9kHlF0YIsZZLz1G7MKag1kdiUlRz6YEJYJ4hHnHg&oe=68AC8B7C&_nc_sid=f5838a,yusnizhaf,https://www.instagram.com/yusnizhaf/,Kaa ada jual moring pedes sama chocodot juga ga? Bisa kirim pakai jne yes?,https://www.instagram.com/p/Bn03up_FgzM/c/17862373252282396/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/delput_adel/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/38299369_227001978000083_7928407275050369024_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHY237DYrvsW7VlSEMcYwmg5qutxgKvUvo7yvLJUIIe1rPn841QsB_K6mep1-k4PuU&_nc_ohc=1Ejl-P-zp68Q7kNvwGtgCPG&_nc_gid=1jYsPoVexnNRrmU6oGUDGA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXzpLNbLzhJpQXx9hxAy8LAEAR_luj8IH1OvWaxN-t-fw&oe=68AC6402&_nc_sid=f5838a,delput_adel,https://www.instagram.com/delput_adel/,Wahh enk.enk.bngt nih dikirim darimana ya kak??,https://www.instagram.com/p/Bn03up_FgzM/c/17907290416232046/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/putri.ailana/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/312343675_5498628123587349_2914130410841560218_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=fr3YDa0Hu0kQ7kNvwG5GKhD&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUQsgF6XR4odAUIrRiZN1_8x_MufYyJjPGH9tx-qOSCDA&oe=68AC61A6&_nc_sid=f5838a,putri.ailana,https://www.instagram.com/putri.ailana/,Hai onty uncle jika berkenan mohon bantu tolong like di hastag 👉 satu like sangat amat berarti.. terimakasih semoga diberikan rejeki yg berlimpah Aamiin,https://www.instagram.com/p/Bn3fC_nlIdj/c/17919889279214784/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/ratihninis/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/122253281_707003473497710_2366686710336661344_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=FWWWHgkIGBIQ7kNvwHGV7Fz&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfV52v1w4P9HxvDONNSbj2WhBaWQ3fbsLXJrhWU9vRHyrA&oe=68AC75A5&_nc_sid=f5838a,ratihninis,https://www.instagram.com/ratihninis/,Selalu suka sama dodol garut. Apalagi suamiku.. jdi gag perlu jauh2 kegarut lg ya 😊,https://www.instagram.com/p/Bn3fC_nlIdj/c/17870560897300623/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/uchysudhanto/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/512522831_18512190643033524_1180251383558869532_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=0Oznpfe4TAIQ7kNvwGvdl6z&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVCFYC511NBQuP4X67VLtiDr0-aNuRufIFAFL-nkTkfAw&oe=68AC5A61&_nc_sid=f5838a,uchysudhanto,https://www.instagram.com/uchysudhanto/,Ini rasa buah apa aja mbak?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17980979482033661/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/ardent_watch/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/247531442_873644456651757_4868678380951686227_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42MDAuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=EcBT32106n4Q7kNvwGAz_D2&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVUM6NOnXrVcnA-XVcaIYUQ9hQC_gA3qnqudhKvL--jSg&oe=68AC8D74&_nc_sid=f5838a,ardent_watch,https://www.instagram.com/ardent_watch/,Semoga sehat selalu kakak 🤗 cek Ig kita ya kak...lagi ada promo nih 😘👋👋,https://www.instagram.com/p/Bn3fC_nlIdj/c/17951838790147568/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/p.hutauruk1/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/39599265_1050709661755444_3205997923150069760_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NjQuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=h72nYCNMOXAQ7kNvwGxDsG8&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVE2rNzARzxBt7XarRN2LqMcarMgltLZ6fGDwsAFyHhrQ&oe=68AC61C0&_nc_sid=f5838a,p.hutauruk1,https://www.instagram.com/p.hutauruk1/,nice angelnya kak. Follow back ya kak oleholehgarut09. terimakasih dan salam kenal.,https://www.instagram.com/p/Bn3fC_nlIdj/c/17889785056256117/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/44895007_298752597406480_8013352489690595328_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=8lQgRrOB4CcQ7kNvwEA0D2m&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUgVFTp9TUKTFeSTKw0VJtk4n0wHKfvwAUG1I6A7Di2Zw&oe=68AC7B31&_nc_sid=f5838a,9limastore01,https://www.instagram.com/9limastore01/,Mba itu dodol rasa apa? 1 kilo muat brapa gram?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17951280127156370/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/yulianina29/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/465690905_1113788413711260_7625893984365890702_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=nqIKGuUdInsQ7kNvwECWgoy&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWbCrrpWOLbYhgLjVNfnkd0PCjFuYlmGJ7qs-jywNWgxw&oe=68AC58C7&_nc_sid=f5838a,yulianina29,https://www.instagram.com/yulianina29/,Ini masa expirednya brp lama ka?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17954218174190021/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/fitriad_saraswati/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/478361155_1364614798313810_4842821546252319233_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=eDPPJKOAKEAQ7kNvwFqpK6k&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUCa0NrElq8IrSPxP5hLne3lVNGt_bxmg0vMI91JaZVzg&oe=68AC6358&_nc_sid=f5838a,fitriad_saraswati,https://www.instagram.com/fitriad_saraswati/,Ini yg rasanya kecut2 seger gmn itu kan kak? Biasanya dpt oleh2😋,https://www.instagram.com/p/Bn3fC_nlIdj/c/17980415017033609/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/serlyferanica/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/30841339_2065826806780135_9170569391090171904_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=TRbgZScoIJAQ7kNvwEFypx-&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWPA4rh79xjcAeZ7EFuhuMNhil9RYbKaK6wCWXbELy2Qw&oe=68AC84D5&_nc_sid=f5838a,serlyferanica,https://www.instagram.com/serlyferanica/,Aku pernah beli yang gitu kok dalemnya dodol tape yaa🤔,https://www.instagram.com/p/Bn3fC_nlIdj/c/17862465127284810/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/yeyefajriyani/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/472980980_951687466902716_3522643393236064962_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=cwJ_I_PNLg8Q7kNvwEYZffJ&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUWhCTdJB1ThE6z4-hqiW292-PRcOYM-JOoxGFim0UDPw&oe=68AC5626&_nc_sid=f5838a,yeyefajriyani,https://www.instagram.com/yeyefajriyani/,Wahh ini kesukaan... Bisa di pesen buat kirim ke luar kota ka?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17982511762058902/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/nindyawisnu/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/444504351_993469222114897_7160668873835205971_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NzUuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=3PBAvrLRN8IQ7kNvwHNqcfv&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVfUEVHIlFrSuS2LzTwC28eESQAv-KTiinv0pqKFZcnbA&oe=68AC877F&_nc_sid=f5838a,nindyawisnu,https://www.instagram.com/nindyawisnu/,"Kak, ini khusus oleh2 khas garut ya?? Kalau kripik2 gt ada?",https://www.instagram.com/p/Bn3fC_nlIdj/c/17953033582178540/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/524498866_18517838239027388_4792791734140241840_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=m_BSVxr0KWgQ7kNvwFhTmwK&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUIRXqMYEalTHBitITBS7dWKJLZQ3hwp93H_n0eC99k7w&oe=68AC8585&_nc_sid=f5838a,rahmanyamanda,https://www.instagram.com/rahmanyamanda/,Kalau pembelian 1 1/2 kg bisa mbak?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17979582193028668/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/muslimah_keceh/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/64862711_621770058308989_7440866085374525440_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=u-LYe2isuQ0Q7kNvwFFtjmq&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfViML_OZEQF5NFXIgPnadrNWz4GUK7XlApBbNqCeVKViw&oe=68AC811D&_nc_sid=f5838a,muslimah_keceh,https://www.instagram.com/muslimah_keceh/,Makanan favorit nih kalo ada yg dari garut pasti minta oleh olehnya manisan buah kaya gini...,https://www.instagram.com/p/Bn3fC_nlIdj/c/17907969199230538/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/rinafajr/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/410520543_697438515894837_553705033577869432_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MzguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=a8T1BsnccJMQ7kNvwE7AeGB&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXkXrWUOX4p6NgDrzppLGz6Sdm038b3PojzATaXw3Jb4A&oe=68AC7FCA&_nc_sid=f5838a,rinafajr,https://www.instagram.com/rinafajr/,Ada rasa apa aja kak?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17965725760099953/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/maisarapremium.bekasi/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/209327423_335815978131838_7825233383275310404_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHizvygqOZMmR5WFvUf1hL_EXLwh8AU_Fkissq6IgODFJXwGzOV1Qb2u-vkhc0WXrQ&_nc_ohc=Kq1a5ZLQN5cQ7kNvwHqvCsK&_nc_gid=RDfbRMSAer4jXvXk6oRV7g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXIBZjt1tdnL-bPjRW6hMJHyoTkLkyW_3OoJYakJK2YFA&oe=68AC6888&_nc_sid=f5838a,maisarapremium.bekasi,https://www.instagram.com/maisarapremium.bekasi/,Kak ini dodol buah apa aja kak?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17908050070230760/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/kia.zkiah/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/476769335_1031065575498054_3578868728204122849_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFqe_bOLr-yDsXRsqeEXHUf9HkS-GZWC8bSue3wkAW-ResMqKLYKdCa8OSnTHOp-Ac&_nc_ohc=tTKutAPeZtkQ7kNvwHieeqb&_nc_gid=6P85cIKF5H7dBsSV8fHl1Q&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWGeeRi-CBJXsgCKC6wo0LDiEa3gi5QICPGdAKNnv2f1Q&oe=68AC8165&_nc_sid=f5838a,kia.zkiah,https://www.instagram.com/kia.zkiah/,"Kesukaan  aku , berapa kak 1 kg nya",https://www.instagram.com/p/Bn3fC_nlIdj/c/17966709673109697/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/liesus.nw/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/426967807_317226110817278_4147259543885806047_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFqe_bOLr-yDsXRsqeEXHUf9HkS-GZWC8bSue3wkAW-ResMqKLYKdCa8OSnTHOp-Ac&_nc_ohc=l1LDrbwiwkoQ7kNvwFN486p&_nc_gid=6P85cIKF5H7dBsSV8fHl1Q&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfV4Ze_K6mWBNi5KMKxyoRYxX76djHOGLzWWk13PxIgOmw&oe=68AC5FD5&_nc_sid=f5838a,liesus.nw,https://www.instagram.com/liesus.nw/,Ongkir ke kramatjati brp ka?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17850180616288495/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/10261047_1573125436332276_2128864753_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFqe_bOLr-yDsXRsqeEXHUf9HkS-GZWC8bSue3wkAW-ResMqKLYKdCa8OSnTHOp-Ac&_nc_ohc=u36Je2aSq_MQ7kNvwEK-be-&_nc_gid=6P85cIKF5H7dBsSV8fHl1Q&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUWBBD9JCQCwvGF4jpYopenavXkDi_Sh7EFwSot4viXvg&oe=68AC7429&_nc_sid=f5838a,ilyuna,https://www.instagram.com/ilyuna/,Berapa harga per kilonya mbak? Tahan brp lama?,https://www.instagram.com/p/Bn3fC_nlIdj/c/17951296900182467/,361 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
