"style-scope src","yt-simple-endpoint href","style-scope","yt-simple-endpoint","yt-simple-endpoint href 3","yt-core-attributed-string","style-scope 3","yt-core-attributed-string 3"
"https://yt3.ggpht.com/ytc/AIdro_newQCJzqSQmSNVucAeMxCTBpjeAeW6UGlIK4_TSwQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ainuntriwulandari6380","@ainuntriwulandari6380","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy4z85jJDOJsCHmbQR4AaABAg","Aku udah beli ternyata enak lo.(bukan sombong plis )","3","1 balasan"
"https://yt3.ggpht.com/dOzw91KofDY0_8C9Ms-zqGTE_rTFwGN3SnA1y_5udUKzaftKCJjIkrSo77FT1joKj0_0UvuibQw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@fajarcahyonugroho819","@fajarcahyonugroho819","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzRZiA2Jja4st9-qt54AaABAg&pp=0gcJCSMANpG00pGi","Aku sudah pernah makan coklat itu","1",""
"https://yt3.ggpht.com/t4S0gRv5jtqZi15WSs6MQpvqXJPqk6wLmuLQAqqw_Zw0fmEcoXAzil7q6zZWdA3ADj2MjGTxXA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nebarisasi","@nebarisasi","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyuvercXjSbuVUo92R4AaABAg&pp=0gcJCSMANpG00pGi","Anjay bang :V","4","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_lFp0tDt5DD5KNHQo1Wvz36GbnE9duOGijW1now60vlpow=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bobigantenggaming2084","@bobigantenggaming2084","7 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugx_supRAVOoQtbuAQZ4AaABAg","bang yang rekam itu pacarnyanya","6","9 balasan"
"https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@stevandewo991","@stevandewo991","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxYZ5B5_mBX2SbQU-V4AaABAg","Ampe sekarang belom dpt jodoh wkwk","3",""
"https://yt3.ggpht.com/ytc/AIdro_mOUxT5u_QYykXVBnXyo4Tl2YtU8xeUYIyu9Pxat1Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nur_rahma_apriliyanti7788","@nur_rahma_apriliyanti7788","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxO7fsOheXDSczgNZp4AaABAg","Jomblo!!  kan jodoh ditangan yang kuasa","1",""
"https://yt3.ggpht.com/ytc/AIdro_lG0iahEm86oadtS9FElYCOlcD6xJGO9RTRKCY3ETT7-Bk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@feibenayoan4032","@feibenayoan4032","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy-BluMKfyzZKMdSDJ4AaABAg","Manis kayak akuuu :3","",""
"https://yt3.ggpht.com/ytc/AIdro_lWicrhMXpWfTV44JRhRCpRuQw4Acjq9iiYqPB3Oxk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yanamulyana6506","@yanamulyana6506","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxfuO8DrVeTwEHSRDR4AaABAg","Si son pura-pura mati tapi vidios good juga ya selamat son biar 10000000subs ya","",""
"https://yt3.ggpht.com/ytc/AIdro_lhQxj2hwoJfiUJ8vHtR7yT_x_3XAngbJ03bZJ8oEQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@heldalita952","@heldalita952","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugzoo20Xqb0qsMdIyhJ4AaABAg","Jadi pengen padahal puasa T_T","1","1 balasan"
"","https://www.youtube.com/@ikirman","@ikirman","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwLe2dx8Dm2sigbuyl4AaABAg","Kocak njeeer","1",""
"","https://www.youtube.com/@teddyjambi3211","@teddyjambi3211","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugxa_SITnbeO_nkcvRR4AaABAg","Halo beacom cream aku fans sm kamu loh , aku umur 5tahun tiap Hari aku nontonin channel youtube kami, Salam dari jambi","",""
"","https://www.youtube.com/@atsilahalfaraz7586","@atsilahalfaraz7586","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw1omcjNiT0Xrn1Qxp4AaABAg","bang yang pegang kamera nya pacar abang kah tapi gak papa sih lan dari dulu abang mau pacar eaaa","2",""
"","https://www.youtube.com/@ryanfakhriz1111","@ryanfakhriz1111","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzCa8pE0AHRzt3AW7t4AaABAg","Abang suara siapa itu","1",""
"","https://www.youtube.com/@naysillaadien6219","@naysillaadien6219","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwWbke4EbFwbHnHmFV4AaABAg&pp=0gcJCSMANpG00pGi","Saya Vios lama bang bikin cream Saya nonton terus episode-nya","",""
"","https://www.youtube.com/@SUPERZ-NinjaHandal","@SUPERZ-NinjaHandal","4 bulan yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyNkfYD1Kfmu7lvaHN4AaABAg","Perfect cut","",""
"","https://www.youtube.com/@ekayuliana9165","@ekayuliana9165","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzOVlazkDd_eMRrJ5F4AaABAg","Bang biar aku bantuin kaka dimana rumah kaka aku fans kak jadi aku pengen bantuin kaka team","",""
"","https://www.youtube.com/@rehanaldi1796","@rehanaldi1796","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw2iPyGaMqi6L0DuyB4AaABAg","kak bikin video vr kak","",""
"","https://www.youtube.com/@niaamaliatandibiringipa7922","@niaamaliatandibiringipa7922","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgymDWblWXDL8aS3MD14AaABAg","Oku doain bang biken dapat jodoh amin yang setuju like","1",""
"","https://www.youtube.com/@guruyenihandayani3448","@guruyenihandayani3448","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxFff14vIw5E_2rvz14AaABAg","Chocodot itu bikinan khas garut","1",""
"","https://www.youtube.com/@salsa3126","@salsa3126","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxUkSPpgbt16WwzVjN4AaABAg","Semua cholkat manis kaleee","",""
"","https://www.youtube.com/@saralissa8360","@saralissa8360","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxFnsLumAqAOqZS8ud4AaABAg","coklat itu manis gak","1",""
"","https://www.youtube.com/@suyantimayang3997","@suyantimayang3997","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzO9pRELfTwSamkN0p4AaABAg","2 3 merasa sayang hantu jawab jawabannya adalah cinta diri sendiri","",""
"https://yt3.ggpht.com/u_HwJo2t9SeAV2del1MVsW9JieDWNyW7JC0AHw0ns5KAPXH250ma6zOL8VClscbSvnev9QU8l5w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ikirman","@ikirman","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwLe2dx8Dm2sigbuyl4AaABAg","Kocak njeeer","1",""
"https://yt3.ggpht.com/ytc/AIdro_noLr4YJW7smABp3F-hGws-6xRJgjCcocmMC9ixgMw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@teddyjambi3211","@teddyjambi3211","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugxa_SITnbeO_nkcvRR4AaABAg","Halo beacom cream aku fans sm kamu loh , aku umur 5tahun tiap Hari aku nontonin channel youtube kami, Salam dari jambi","",""
"https://yt3.ggpht.com/ytc/AIdro_kgNUn-FhMPRBqXd_3tC8LtkI5gmL03RGMmNJ9HEbo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@atsilahalfaraz7586","@atsilahalfaraz7586","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw1omcjNiT0Xrn1Qxp4AaABAg","bang yang pegang kamera nya pacar abang kah tapi gak papa sih lan dari dulu abang mau pacar eaaa","2",""
"https://yt3.ggpht.com/ytc/AIdro_l7GWFA3UrAKngPDzZc8Ns5ab4fcM7dU46uBUBlrEg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ryanfakhriz1111","@ryanfakhriz1111","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzCa8pE0AHRzt3AW7t4AaABAg","Abang suara siapa itu","1",""
"https://yt3.ggpht.com/ytc/AIdro_k4TRjyYLit-hFP0zBykz7JaMNutKRzPb3xQ-vx1fA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@naysillaadien6219","@naysillaadien6219","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwWbke4EbFwbHnHmFV4AaABAg&pp=0gcJCSMANpG00pGi","Saya Vios lama bang bikin cream Saya nonton terus episode-nya","",""
"https://yt3.ggpht.com/U28qAob9a799HkX53xW4q3OMgv5TuANA-iWE49aN8JmCadMb3--kLJwGe3tHehfA50YrfIfu-kQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@SUPERZ-NinjaHandal","@SUPERZ-NinjaHandal","4 bulan yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyNkfYD1Kfmu7lvaHN4AaABAg","Perfect cut","",""
"https://yt3.ggpht.com/ytc/AIdro_mweT87We1Kik8jHvHpZKd_zfujNlhAiVKv18FVQToTaSM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ekayuliana9165","@ekayuliana9165","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzOVlazkDd_eMRrJ5F4AaABAg","Bang biar aku bantuin kaka dimana rumah kaka aku fans kak jadi aku pengen bantuin kaka team","",""
"https://yt3.ggpht.com/a9OgEUnHFBEHeIkeutuIHB2IG-Cu1ByEh-t7IFlEfK7Jowp8x_Z10spBEMCJ6iORrv9ztT8K=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rehanaldi1796","@rehanaldi1796","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw2iPyGaMqi6L0DuyB4AaABAg","kak bikin video vr kak","",""
"https://yt3.ggpht.com/ytc/AIdro_mwiy8JC2L9BS7YZ-znn6UA33_Km87pUnRGO_E18Sg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@niaamaliatandibiringipa7922","@niaamaliatandibiringipa7922","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgymDWblWXDL8aS3MD14AaABAg","Oku doain bang biken dapat jodoh amin yang setuju like","1",""
"https://yt3.ggpht.com/ytc/AIdro_mpmU4VyPGYQE5x_U-JqH34lyNMNY9-EcC1uX4HM83kE58=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@guruyenihandayani3448","@guruyenihandayani3448","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxFff14vIw5E_2rvz14AaABAg","Chocodot itu bikinan khas garut","1",""
"https://yt3.ggpht.com/Yfmov-2ppOhSpnDZfud5rsPlNuaOUJqXoDcFSlI2e9pgaIz85uqdJdMKzBFWIxNPcMs42ZrAJg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@salsa3126","@salsa3126","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxUkSPpgbt16WwzVjN4AaABAg","Semua cholkat manis kaleee","",""
"https://yt3.ggpht.com/ytc/AIdro_l6frvGA1MUEE_3im3R73XfvMpT7qaPnTcKW2kNBYk777Us=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@saralissa8360","@saralissa8360","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxFnsLumAqAOqZS8ud4AaABAg","coklat itu manis gak","1",""
"https://yt3.ggpht.com/ytc/AIdro_kY8guf45cTqI5Vn2otdTdMuGogCelQt6q7J-l3BCi1cd4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@suyantimayang3997","@suyantimayang3997","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzO9pRELfTwSamkN0p4AaABAg","2 3 merasa sayang hantu jawab jawabannya adalah cinta diri sendiri","",""
"https://yt3.ggpht.com/ytc/AIdro_mcUd0oHCLMaqQEnRjQdOYn74_7-qzw6eVxHEOMLck=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tukijo1732","@tukijo1732","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugygc6HQU8ZTnu1G42l4AaABAg","Itu coklat dr garut","1",""
"https://yt3.ggpht.com/ytc/AIdro_m-OenCZ1AeVO76LRzDh0_qLNIu4pKlzb9Gpq4hRf521aE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@firasabdullah4050","@firasabdullah4050","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz0J-mF6RgsnPHKhmZ4AaABAg","ka beaconcream bikin giler tau lagi puwasa","",""
"https://yt3.ggpht.com/_w54lI021QQQxuShqC2VYbtuLIeaASTRtKLdBbeNchAzAJjn6eo2c_Kncb5zHQEBi4BXPXaWRw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rafka505","@rafka505","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz7JnuBIqlvogjZbCN4AaABAg","Bang kok di chanel beacon crean bukan di chanel neru neru son","1",""
"https://yt3.ggpht.com/-JNzC2X-G2rkJF9HY4b-QKUkxP0PdytvTlhySKVxOnWZv-WhVhQREgsvoEzgv2z7venvdrLN4w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Rezania4758","@Rezania4758","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy0elU-Zbjo_s-6IB54AaABAg","memang bang","",""
"https://yt3.ggpht.com/ytc/AIdro_nwvCKmArX2pai5zWZAfGWypC3g1WtqPOioBJtioxw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@robigaming6643","@robigaming6643","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyzYxIOqxARknPTCVF4AaABAg","Nelson ganteng buat vidio mini world","2",""
"https://yt3.ggpht.com/ytc/AIdro_mgyyJdaVtz5kFGey1B5b-qnCzLF_0pqhm4X-L3A7o=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nuranisa6830","@nuranisa6830","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxLa89Mqlqw3j0AlT94AaABAg","Itu coklat khas Garut bg
Soalnya aku org Garut
Dan kalo abg ke toko dodol pasti ada yg jual coklat ituu","",""
"https://yt3.ggpht.com/MOsXGQe0QPr67a8S_M-d305GTh8erg9eVVKrswDblUW7XfMU2vwCKij2KdzSgqgqA2G_P-moUto=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tktokfoodies3780","@tktokfoodies3780","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzLT5Yg0N-b2G5J0dN4AaABAg","Gw mau ngumpulin orang orang yang jomblo


Absen di Bawah y","1","2 balasan"
"","https://www.youtube.com/@ZuraaKazima","@ZuraaKazima","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugxls1oKkqGkq5VZERl4AaABAg","Wkwkwkwk lucu kak","1",""
"","https://www.youtube.com/@kartinijajang5311","@kartinijajang5311","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzZis7tYiOYARuktrF4AaABAg","Aku pernah beli di Cirebon Jawa barat di batik Trusmi Cirebon","",""
"","https://www.youtube.com/@marcellinorf7774","@marcellinorf7774","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxUtQzz40Z-m32I-PZ4AaABAg&pp=0gcJCSMANpG00pGi","Bang kapan main Minecraft parkornya","",""
"","https://www.youtube.com/@dweicentounos","@dweicentounos","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwF_BkSB1r15y-pC-l4AaABAg","Aku aja di gramedia pernah beli permen 5 toples","1",""
"","https://www.youtube.com/@RaizelPlayzz","@RaizelPlayzz","3 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgweYNDsrlYA8tczRK14AaABAg","Semua nya jaman dulu","1",""
"","https://www.youtube.com/@dewintaminasari6082","@dewintaminasari6082","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugzn38Eyvk0c52mqEnh4AaABAg","Bang lucu banget masa gramedia jualan coklat  tapi kalau di pikir pikir  boleh juga","",""
"","https://www.youtube.com/@fifinyuliah6170","@fifinyuliah6170","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzqC9A5hDX1XWO5d2Z4AaABAg","Enak bang...pasti enak","",""
"","https://www.youtube.com/@muhammadlutfi6689","@muhammadlutfi6689","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzDCq0CG8BKr-vm34V4AaABAg","Bang  punya  chenel 2 ya (Neru Neruson)????","1",""
"","https://www.youtube.com/@FelixRaymond.","@FelixRaymond.","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwaV2fhXICIF-QIZu14AaABAg","Ada Suara Wanita Yang Bilang Oh No Yang Berati BeaconCream Gak Jomblo 
2
  0
    1
       9
?????????","2",""
"","https://www.youtube.com/@gilbertulag4935","@gilbertulag4935","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxrqHBwgfSCDorGLwV4AaABAg","bang di transmart ada gk","",""
"","https://www.youtube.com/@sabrinaxatesa","@sabrinaxatesa","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwOIVFs6iMpDBlaSxp4AaABAg","Katanya jomblo tapi kok ada suara cewek","1",""
"","https://www.youtube.com/@warlianyhamid6306","@warlianyhamid6306","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxJr9FQdDKxk8tcfPh4AaABAg","baru sampay sekarang masih belom 
dapat jodoh wkkwkwkwk","2","1 balasan"
"","https://www.youtube.com/@tukijo1732","@tukijo1732","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwwvWRNjAspDxdAvIx4AaABAg","Bang itu banyak banget dijual di garut pas arah nagreg","",""
"https://yt3.ggpht.com/Mn16I3JgiPDls_p-CCu9tVPFlxNLiNobt0ZOXP97OFjPsk4G1ChJ7Sm5oEGA86PfApMoLkWetA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ZuraaKazima","@ZuraaKazima","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugxls1oKkqGkq5VZERl4AaABAg","Wkwkwkwk lucu kak","1",""
"https://yt3.ggpht.com/ytc/AIdro_mo1pHzFrVZr8ztKTEMxZJcS656eaoNhArf-8X76Tqlmept=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kartinijajang5311","@kartinijajang5311","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzZis7tYiOYARuktrF4AaABAg","Aku pernah beli di Cirebon Jawa barat di batik Trusmi Cirebon","",""
"https://yt3.ggpht.com/ytc/AIdro_nPF8sWhR1t1oHkCI2PzdPI6E8E_gAIPcfAGm2Sv0dKHuo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@marcellinorf7774","@marcellinorf7774","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxUtQzz40Z-m32I-PZ4AaABAg&pp=0gcJCSMANpG00pGi","Bang kapan main Minecraft parkornya","",""
"https://yt3.ggpht.com/xY7kgdIISdx3h3ZIPDBkCLjvz6qvL_F2ZPh6_qqCK_LOqW1iLA-I63NX8Iq_YvydFDmFkD7gm_Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dweicentounos","@dweicentounos","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwF_BkSB1r15y-pC-l4AaABAg","Aku aja di gramedia pernah beli permen 5 toples","1",""
"https://yt3.ggpht.com/gs0HvnXZVB7O3ZfeI28PwRKkVwBnVCqD0JX46c_8x3q1WI11lfPADeGao4q1qRCypuDJDBkx=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@RaizelPlayzz","@RaizelPlayzz","3 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgweYNDsrlYA8tczRK14AaABAg","Semua nya jaman dulu","1",""
"https://yt3.ggpht.com/ytc/AIdro_mM9gi09qJaonLm4Dpy2updp2SUsqe0C_cgY_-x7-ejzvw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dewintaminasari6082","@dewintaminasari6082","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugzn38Eyvk0c52mqEnh4AaABAg","Bang lucu banget masa gramedia jualan coklat  tapi kalau di pikir pikir  boleh juga","",""
"https://yt3.ggpht.com/ytc/AIdro_l-4UNiDksUik6ymyYrkimBg3Umd-mN2yJ8dPu0yKfjpQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@fifinyuliah6170","@fifinyuliah6170","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzqC9A5hDX1XWO5d2Z4AaABAg","Enak bang...pasti enak","",""
"https://yt3.ggpht.com/ytc/AIdro_n8DifmRF0oG_Wh8dHjPEoGFBeWgRU7gDecqKdVHTs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@muhammadlutfi6689","@muhammadlutfi6689","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzDCq0CG8BKr-vm34V4AaABAg","Bang  punya  chenel 2 ya (Neru Neruson)????","1",""
"https://yt3.ggpht.com/hujTenZzXobua4RNQWDTBiTAojbqQRK1817wW6o6cmEjgSoORcgiMZ2-BqjRSsVb8pQCWoCX=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@FelixRaymond.","@FelixRaymond.","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwaV2fhXICIF-QIZu14AaABAg","Ada Suara Wanita Yang Bilang Oh No Yang Berati BeaconCream Gak Jomblo 
2
  0
    1
       9
?????????","2",""
"https://yt3.ggpht.com/ytc/AIdro_mQFhIFp8oodxyTLrvKiJGTEhAFuWCzFsPLR6A7Kh-xMQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gilbertulag4935","@gilbertulag4935","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxrqHBwgfSCDorGLwV4AaABAg","bang di transmart ada gk","",""
"https://yt3.ggpht.com/gMQ1DaAz04jUdya7fUYaZPWgexj7pAi_LOp4VgcoJb6ZW1Zj_U3qx_w0QjpwExtt6VcbYM9-=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sabrinaxatesa","@sabrinaxatesa","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwOIVFs6iMpDBlaSxp4AaABAg","Katanya jomblo tapi kok ada suara cewek","1",""
"https://yt3.ggpht.com/ytc/AIdro_nhu7VrcCeazfw6ov_GSbyndEIgBQqmwOAMzc-3PPU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@warlianyhamid6306","@warlianyhamid6306","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxJr9FQdDKxk8tcfPh4AaABAg","baru sampay sekarang masih belom 
dapat jodoh wkkwkwkwk","2","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_mcUd0oHCLMaqQEnRjQdOYn74_7-qzw6eVxHEOMLck=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tukijo1732","@tukijo1732","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwwvWRNjAspDxdAvIx4AaABAg","Bang itu banyak banget dijual di garut pas arah nagreg","",""
"https://yt3.ggpht.com/ytc/AIdro_lcMxFwps2qg118xl5dNJpuMg4Cllm9asiAHfCqhPM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nonaceriwis9282","@nonaceriwis9282","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugx2-DF0csrV2hRY80J4AaABAg","bang itu siapa yang ngamerain mana suaranya cewek","1",""
"https://yt3.ggpht.com/2gxwBoZ6m5R7hTb0y3S7TGUV-6kJrZnwyiX7XQWU48G5MazKdqGQIT6-dg9YktW9mRkUXHr1nw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mr.elvand5507","@mr.elvand5507","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyGMVhO1UyNAZkM0wF4AaABAg","Bang itu siapa yang megang kameranya","",""
"https://yt3.ggpht.com/ytc/AIdro_nX5xL8MohlTBS0IA_Ven6hAJGy7LJGQh-ytU5xexPz9w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@unmarkedgt8861","@unmarkedgt8861","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwB1AzrFYFYJjHAbMF4AaABAg&pp=0gcJCSMANpG00pGi","Di gramedia ku ada makanan makanan di kasirnya","1",""
"https://yt3.ggpht.com/RgguADTIdqjbR-l7eNZdZVSt4u4tYz9ByIm-B6TvVX4o3CO5-YeSXZyuI6Z0O_49odZ5Ju5VXA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@starlight2787","@starlight2787","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwfVNKq-iDKsF8o_yp4AaABAg&pp=0gcJCSMANpG00pGi","Bang abang tahu gak itu coklat buatan om saya tahu bang :) kadang kadang kalo lebaran ke kampung sering di kasih bang :)","1",""
"https://yt3.ggpht.com/ytc/AIdro_lxNYBWiwSiY_QC_2dTRypvG3zhrJsFhKtpAln3GW2x7y4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@papiruu2481","@papiruu2481","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzD8zIAwPcfq3py74t4AaABAg","Ini dibuat dari 2017.... Dan sekarang 2020 Nelson masih jomblo..... :V","1","1 balasan"
"","https://www.youtube.com/@yuja_channel","@yuja_channel","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyP3x6csMeELdY7as94AaABAg","Bang bikin pidio yang painng seru lagiya","",""
